attendance,away_final_score,away_team,date,g_id,home_final_score,home_team,umpire_1B,umpire_2B,umpire_3B,umpire_HP,venue_name,weather,wind
20123.0,3.0,cin,2015-05-10,201500457,4.0,cha,John Tumpane,John Hirschbeck,Bill Welke,D.J. Reyburn,U.S. Cellular Field,"54 degrees, overcast","10 mph, L to R"
30929.0,1.0,hou,2015-05-10,201500458,3.0,ana,Joe West,Kerwin Danley,Rob Drake,Gabe Morales,Angel Stadium of Anaheim,"73 degrees, sunny","2 mph, Out to CF"
29852.0,2.0,kca,2015-05-10,201500459,1.0,det,Brian O'Nora,Alan Porter,Mark Ripperger,Jeff Kellogg,Comerica Park,"73 degrees, cloudy","8 mph, Out to LF"
30710.0,9.0,lan,2015-05-10,201500460,5.0,col,Clint Fagan,Mike Everitt,Tim Timmons,Todd Tichenor,Coors Field,"41 degrees, cloudy","7 mph, Out to LF"
41889.0,2.0,mia,2015-05-10,201500461,3.0,sfn,Mark Wegner,Marty Foster,Mike Muchlinski,Mike Winters,AT&T Park,"56 degrees, overcast","13 mph, R to L"
13769.0,2.0,min,2015-05-10,201500462,8.0,cle,Bill Miller,Jim Wolf,Doug Eddings,Adrian Johnson,Progressive Field,"83 degrees, partly cloudy","15 mph, Out to RF"
27935.0,7.0,nyn,2015-05-10,201500463,4.0,phi,Angel Hernandez,Scott Barry,Ted Barrett,Chris Conroy,Citizens Bank Park,"78 degrees, cloudy","8 mph, Out to RF"
42831.0,3.0,oak,2015-05-10,201500464,4.0,sea,Gerry Davis,Tony Randazzo,Phil Cuzzi,Will Little,Safeco Field,"65 degrees, partly cloudy","4 mph, Out to LF"
24881.0,1.0,sdn,2015-05-10,201500465,2.0,ari,Chad Fairchild,Jim Joyce,Greg Gibson,Marvin Hudson,Chase Field,"80 degrees, sunny","5 mph, In from LF"
34036.0,3.0,sln,2015-05-10,201500466,4.0,pit,Andy Fletcher,Jerry Meals,Paul Emmel,Jordan Baker,PNC Park,"84 degrees, sunny","6 mph, In from RF"
14521.0,2.0,tex,2015-05-10,201500467,1.0,tba,Dana DeMuth,Paul Nauert,Ed Hickox,Mike Estabrook,Tropicana Field,"72 degrees, dome","0 mph, None"
19881.0,2.0,atl,2015-05-11,201500468,1.0,cin,Sam Holbrook,Cory Blaser,Jeff Nelson,Laz Diaz,Great American Ball Park,"70 degrees, overcast","3 mph, Varies"
19743.0,5.0,bos,2015-05-11,201500469,4.0,oak,Larry Vanover,Ron Kulpa,Brian Knight,Vic Carapazza,O.co Coliseum,"56 degrees, cloudy","24 mph, Out to RF"
29886.0,7.0,cha,2015-05-11,201500470,10.0,mil,Clint Fagan,Mark Ripperger,Jeff Kellogg,Brian O'Nora,Miller Park,"69 degrees, roof closed","0 mph, None"
21206.0,2.0,kca,2015-05-11,201500471,8.0,tex,Scott Barry,Ted Barrett,Chris Conroy,Angel Hernandez,Globe Life Park in Arlington,"71 degrees, partly cloudy","10 mph, L to R"
44941.0,3.0,mia,2015-05-11,201500472,5.0,lan,Bob Davidson,David Rackley,Jerry Layne,Hunter Wendelstedt,Dodger Stadium,"72 degrees, partly cloudy","6 mph, Out to RF"
10619.0,11.0,nya,2015-05-11,201500473,5.0,tba,Adam Hamari,Dan Iassogna,Lance Barksdale,Eric Cooper,Tropicana Field,"72 degrees, dome","0 mph, None"
32980.0,3.0,nyn,2015-05-11,201500474,4.0,chn,Jerry Meals,Paul Emmel,Jordan Baker,Andy Fletcher,Wrigley Field,"65 degrees, partly cloudy","17 mph, L to R"
21358.0,4.0,pit,2015-05-11,201500475,3.0,phi,Lance Barrett,Toby Basner,Dale Scott,CB Bucknor,Citizens Bank Park,"77 degrees, partly cloudy","9 mph, Out to CF"
20468.0,2.0,tor,2015-05-11,201500476,5.0,bal,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Dan Bellino,Oriole Park at Camden Yards,"78 degrees, cloudy","5 mph, In from LF"
16406.0,11.0,was,2015-05-11,201500477,1.0,ari,Kerwin Danley,Rob Drake,D.J. Reyburn,Joe West,Chase Field,"94 degrees, clear","5 mph, Out to RF"
23780.0,3.0,atl,2015-05-12,201500478,4.0,cin,Cory Blaser,Jeff Nelson,Laz Diaz,Sam Holbrook,Great American Ball Park,"69 degrees, partly cloudy","12 mph, Out to LF"
24605.0,2.0,bos,2015-05-12,201500479,9.0,oak,Ron Kulpa,Brian Knight,Vic Carapazza,Larry Vanover,O.co Coliseum,"54 degrees, cloudy","22 mph, Out to RF"
26935.0,4.0,cha,2015-05-12,201500480,2.0,mil,Mark Ripperger,Jeff Kellogg,Brian O'Nora,Clint Fagan,Miller Park,"66 degrees, roof closed","0 mph, None"
28150.0,2.0,col,2015-05-12,201500481,5.0,ana,Phil Cuzzi,Tony Randazzo,Brian Gorman,Gerry Davis,Angel Stadium of Anaheim,"64 degrees, clear","7 mph, Out to RF"
23659.0,7.0,kca,2015-05-12,201500482,6.0,tex,Ted Barrett,Chris Conroy,Angel Hernandez,Scott Barry,Globe Life Park in Arlington,"71 degrees, cloudy","9 mph, In from CF"
49628.0,1.0,mia,2015-05-12,201500483,11.0,lan,David Rackley,Jerry Layne,Hunter Wendelstedt,Bob Davidson,Dodger Stadium,"65 degrees, clear","5 mph, Out to RF"
26177.0,1.0,min,2015-05-12,201500484,2.0,det,Chris Guccione,James Hoye,Bill Welke,John Tumpane,Comerica Park,"53 degrees, cloudy","18 mph, Out to LF"
10417.0,2.0,nya,2015-05-12,201500485,4.0,tba,Dan Iassogna,Lance Barksdale,Eric Cooper,Adam Hamari,Tropicana Field,"72 degrees, dome","0 mph, None"
31542.0,1.0,nyn,2015-05-12,201500486,6.0,chn,Paul Emmel,Jordan Baker,Andy Fletcher,Jerry Meals,Wrigley Field,"54 degrees, cloudy","15 mph, L to R"
20393.0,7.0,pit,2015-05-12,201500487,2.0,phi,Toby Basner,Dale Scott,CB Bucknor,Lance Barrett,Citizens Bank Park,"84 degrees, cloudy","16 mph, L to R"
16148.0,4.0,sdn,2015-05-12,201500488,11.0,sea,Marty Foster,Mike Muchlinski,Mike Winters,Mark Wegner,Safeco Field,"60 degrees, roof closed","0 mph, None"
20468.0,8.0,sfn,2015-05-12,201500489,1.0,hou,Jim Joyce,Greg Gibson,Marvin Hudson,Chad Fairchild,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
12615.0,8.0,sln,2015-05-12,201500490,3.0,cle,Mike Everitt,Tim Timmons,Todd Tichenor,Tim Welke,Progressive Field,"57 degrees, overcast","20 mph, L to R"
17319.0,10.0,tor,2015-05-12,201500491,2.0,bal,Tom Hallion,Alfonso Marquez,Dan Bellino,Bruce Dreckman,Oriole Park at Camden Yards,"86 degrees, partly cloudy","4 mph, Out to RF"
19053.0,6.0,was,2015-05-12,201500492,14.0,ari,Rob Drake,Gabe Morales,Joe West,Kerwin Danley,Chase Field,"89 degrees, cloudy","12 mph, Varies"
17747.0,1.0,atl,2015-05-13,201500493,5.0,cin,Jeff Nelson,Laz Diaz,Sam Holbrook,Cory Blaser,Great American Ball Park,"68 degrees, clear","7 mph, Out to RF"
22389.0,2.0,bos,2015-05-13,201500494,0.0,oak,Brian Knight,Vic Carapazza,Larry Vanover,Ron Kulpa,O.co Coliseum,"58 degrees, cloudy","12 mph, Out to RF"
29679.0,4.0,cha,2015-05-13,201500495,2.0,mil,Jeff Kellogg,Brian O'Nora,Clint Fagan,Mark Ripperger,Miller Park,"68 degrees, roof closed","0 mph, None"
30129.0,1.0,col,2015-05-13,201500496,2.0,ana,Tony Randazzo,Brian Gorman,Gerry Davis,Phil Cuzzi,Angel Stadium of Anaheim,"65 degrees, partly cloudy","6 mph, Out to RF"
26258.0,2.0,kca,2015-05-13,201500497,5.0,tex,Chris Conroy,Angel Hernandez,Scott Barry,Ted Barrett,Globe Life Park in Arlington,"67 degrees, cloudy","9 mph, R to L"
38316.0,5.0,mia,2015-05-13,201500498,4.0,lan,Jerry Layne,Hunter Wendelstedt,Bob Davidson,David Rackley,Dodger Stadium,"66 degrees, partly cloudy","7 mph, L to R"
27163.0,6.0,min,2015-05-13,201500499,2.0,det,James Hoye,Bill Welke,John Tumpane,Chris Guccione,Comerica Park,"55 degrees, cloudy","5 mph, L to R"
11924.0,2.0,nya,2015-05-13,201500500,3.0,tba,Lance Barksdale,Eric Cooper,Adam Hamari,Dan Iassogna,Tropicana Field,"72 degrees, dome","0 mph, None"
33709.0,1.0,nyn,2015-05-13,201500501,2.0,chn,Jordan Baker,Andy Fletcher,Jerry Meals,Paul Emmel,Wrigley Field,"43 degrees, partly cloudy","11 mph, In from LF"
29576.0,2.0,pit,2015-05-13,201500502,3.0,phi,Dale Scott,CB Bucknor,Lance Barrett,Toby Basner,Citizens Bank Park,"67 degrees, cloudy","14 mph, In from CF"
14547.0,4.0,sdn,2015-05-13,201500503,2.0,sea,Mike Muchlinski,Mike Winters,Mark Wegner,Marty Foster,Safeco Field,"56 degrees, roof closed","1 mph, None"
20725.0,3.0,sfn,2015-05-13,201500504,4.0,hou,Greg Gibson,Marvin Hudson,Chad Fairchild,Jim Joyce,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
12313.0,0.0,sln,2015-05-13,201500505,2.0,cle,Tim Timmons,Todd Tichenor,Tim Welke,Mike Everitt,Progressive Field,"49 degrees, cloudy","8 mph, L to R"
24654.0,1.0,tor,2015-05-13,201500506,6.0,bal,Alfonso Marquez,Dan Bellino,Bruce Dreckman,Tom Hallion,Oriole Park at Camden Yards,"66 degrees, partly cloudy","5 mph, In from RF"
19026.0,9.0,was,2015-05-13,201500507,6.0,ari,Joe West,Tom Woodring,Gabe Morales,Rob Drake,Chase Field,"85 degrees, sunny","5 mph, Out to RF"
20172.0,2.0,bos,2015-05-14,201500508,1.0,sea,Hunter Wendelstedt,Bob Davidson,Ryan Blakney,Jerry Layne,Safeco Field,"63 degrees, clear","1 mph, Out to CF"
42650.0,5.0,col,2015-05-14,201500509,4.0,lan,Mike Winters,Mark Wegner,Marty Foster,Mike Muchlinski,Dodger Stadium,"59 degrees, overcast","4 mph, R to L"
33818.0,6.0,kca,2015-05-14,201500510,3.0,tex,Angel Hernandez,Scott Barry,Ted Barrett,Chris Conroy,Globe Life Park in Arlington,"76 degrees, cloudy","11 mph, R to L"
31785.0,1.0,min,2015-05-14,201500511,13.0,det,Bill Welke,John Tumpane,Chris Guccione,James Hoye,Comerica Park,"56 degrees, partly cloudy","7 mph, In from CF"
11977.0,1.0,nya,2015-05-14,201500512,6.0,tba,Eric Cooper,Adam Hamari,Dan Iassogna,Lance Barksdale,Tropicana Field,"72 degrees, dome","0 mph, None"
31496.0,5.0,nyn,2015-05-14,201500513,6.0,chn,Andy Fletcher,Jerry Meals,Paul Emmel,Jordan Baker,Wrigley Field,"57 degrees, cloudy","11 mph, In from RF"
29205.0,2.0,pit,2015-05-14,201500514,4.0,phi,CB Bucknor,Lance Barrett,Toby Basner,Dale Scott,Citizens Bank Park,"67 degrees, partly cloudy","4 mph, R to L"
21792.0,3.0,sfn,2015-05-14,201500515,4.0,cin,Dan Bellino,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Great American Ball Park,"69 degrees, overcast","7 mph, R to L"
15865.0,2.0,sln,2015-05-14,201500516,1.0,cle,Todd Tichenor,Tim Welke,Mike Everitt,Tim Timmons,Progressive Field,"56 degrees, partly cloudy","9 mph, In from CF"
15777.0,4.0,tor,2015-05-14,201500517,6.0,hou,Brian O'Nora,Clint Fagan,Mark Ripperger,Jeff Kellogg,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
22710.0,3.0,was,2015-05-14,201500518,8.0,sdn,Pat Hoberg,Gerry Davis,Phil Cuzzi,Tony Randazzo,Petco Park,"60 degrees, drizzle","4 mph, Varies"
35470.0,3.0,ana,2015-05-15,201500519,1.0,bal,Adam Hamari,Dan Iassogna,Lance Barksdale,Eric Cooper,Oriole Park at Camden Yards,"70 degrees, partly cloudy","2 mph, L to R"
21383.0,3.0,ari,2015-05-15,201500520,4.0,phi,Tim Welke,Mike Everitt,Sean Barber,Todd Tichenor,Citizens Bank Park,"73 degrees, partly cloudy","12 mph, Out to LF"
18334.0,5.0,atl,2015-05-15,201500521,3.0,mia,Lance Barrett,Toby Basner,Dale Scott,CB Bucknor,Marlins Park,"75 degrees, roof closed","0 mph, None"
39477.0,1.0,bos,2015-05-15,201500522,2.0,sea,Bob Davidson,Ryan Blakney,Jerry Layne,Hunter Wendelstedt,Safeco Field,"64 degrees, partly cloudy","6 mph, Out to LF"
21464.0,7.0,cha,2015-05-15,201500523,6.0,oak,Scott Barry,Ted Barrett,Chris Conroy,Angel Hernandez,O.co Coliseum,"55 degrees, cloudy","17 mph, Out to RF"
29524.0,8.0,cle,2015-05-15,201500524,3.0,tex,Gabe Morales,David Rackley,Rob Drake,Joe West,Globe Life Park in Arlington,"77 degrees, partly cloudy","13 mph, In from CF"
46662.0,4.0,col,2015-05-15,201500525,6.0,lan,Mark Wegner,Marty Foster,Mike Muchlinski,Mike Winters,Dodger Stadium,"65 degrees, partly cloudy","7 mph, R to L"
45601.0,10.0,det,2015-05-15,201500526,4.0,sln,Vic Carapazza,Larry Vanover,Ron Kulpa,Brian Knight,Busch Stadium,"74 degrees, cloudy","8 mph, Out to RF"
27554.0,7.0,mil,2015-05-15,201500527,0.0,nyn,Jeff Nelson,Laz Diaz,Cory Blaser,Manny Gonzalez,Citi Field,"64 degrees, cloudy","21 mph, Out to LF"
34584.0,1.0,nya,2015-05-15,201500528,12.0,kca,John Tumpane,Chris Guccione,James Hoye,Bill Welke,Kauffman Stadium,"77 degrees, partly cloudy","6 mph, R to L"
33617.0,10.0,pit,2015-05-15,201500529,11.0,chn,Chris Segal,Chad Fairchild,Jim Joyce,Greg Gibson,Wrigley Field,"73 degrees, overcast","10 mph, L to R"
39867.0,10.0,sfn,2015-05-15,201500530,2.0,cin,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Dan Bellino,Great American Ball Park,"80 degrees, cloudy","11 mph, R to L"
24018.0,2.0,tba,2015-05-15,201500531,3.0,min,Jerry Meals,Paul Emmel,Jordan Baker,Andy Fletcher,Target Field,"64 degrees, cloudy","1 mph, L to R"
21653.0,4.0,tor,2015-05-15,201500532,8.0,hou,Clint Fagan,Mark Ripperger,Jeff Kellogg,Brian O'Nora,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
26166.0,10.0,was,2015-05-15,201500533,0.0,sdn,Gerry Davis,Phil Cuzzi,Tony Randazzo,Pat Hoberg,Petco Park,"64 degrees, clear","17 mph, L to R"
29102.0,6.0,ana,2015-05-16,201500534,1.0,bal,Dan Iassogna,Lance Barksdale,Eric Cooper,Adam Hamari,Oriole Park at Camden Yards,"69 degrees, overcast","1 mph, Out to LF"
33649.0,5.0,ari,2015-05-16,201500535,7.0,phi,Mike Everitt,Sean Barber,Todd Tichenor,Tim Welke,Citizens Bank Park,"83 degrees, cloudy","9 mph, Out to CF"
18166.0,5.0,atl,2015-05-16,201500536,3.0,mia,Toby Basner,Dale Scott,CB Bucknor,Lance Barrett,Marlins Park,"75 degrees, roof closed","0 mph, None"
45055.0,4.0,bos,2015-05-16,201500537,2.0,sea,Ryan Blakney,Jerry Layne,Hunter Wendelstedt,Bob Davidson,Safeco Field,"62 degrees, overcast","0 mph, Varies"
28445.0,4.0,cha,2015-05-16,201500538,3.0,oak,Ted Barrett,Chris Conroy,Angel Hernandez,Scott Barry,O.co Coliseum,"58 degrees, cloudy","16 mph, Out to RF"
31045.0,10.0,cle,2015-05-16,201500539,8.0,tex,David Rackley,Rob Drake,Joe West,Gabe Morales,Globe Life Park in Arlington,"84 degrees, cloudy","15 mph, R to L"
48378.0,7.0,col,2015-05-16,201500540,1.0,lan,Marty Foster,Mike Muchlinski,Mike Winters,Mark Wegner,Dodger Stadium,"66 degrees, partly cloudy","6 mph, Out to RF"
45313.0,4.0,det,2015-05-16,201500541,3.0,sln,Larry Vanover,Ron Kulpa,Brian Knight,Vic Carapazza,Busch Stadium,"75 degrees, cloudy","8 mph, Out to LF"
30208.0,1.0,mil,2015-05-16,201500542,14.0,nyn,Laz Diaz,Cory Blaser,Manny Gonzalez,Jeff Nelson,Citi Field,"71 degrees, cloudy","8 mph, Out to LF"
31871.0,5.0,nya,2015-05-16,201500543,1.0,kca,Chris Guccione,James Hoye,Bill Welke,John Tumpane,Kauffman Stadium,"78 degrees, partly cloudy","10 mph, R to L"
38883.0,1.0,pit,2015-05-16,201500544,4.0,chn,Chad Fairchild,Jim Joyce,Marcus Pattillo,Chris Segal,Wrigley Field,"79 degrees, overcast","9 mph, Out to RF"
40889.0,11.0,sfn,2015-05-16,201500545,2.0,cin,Tom Hallion,Alfonso Marquez,Dan Bellino,Bruce Dreckman,Great American Ball Park,"73 degrees, overcast","6 mph, Varies"
27128.0,4.0,tba,2015-05-16,201500546,6.0,min,Paul Emmel,Jordan Baker,Andy Fletcher,Jerry Meals,Target Field,"69 degrees, overcast","12 mph, R to L"
27102.0,5.0,tor,2015-05-16,201500547,6.0,hou,Mark Ripperger,Jeff Kellogg,Brian O'Nora,Clint Fagan,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
45282.0,4.0,was,2015-05-16,201500548,1.0,sdn,Phil Cuzzi,Tony Randazzo,Pat Hoberg,Gerry Davis,Petco Park,"65 degrees, partly cloudy","8 mph, L to R"
41733.0,0.0,ana,2015-05-17,201500549,3.0,bal,Lance Barksdale,Eric Cooper,Adam Hamari,Dan Iassogna,Oriole Park at Camden Yards,"81 degrees, cloudy","6 mph, Out to RF"
22123.0,0.0,ari,2015-05-17,201500550,6.0,phi,Sean Barber,Todd Tichenor,Tim Welke,Mike Everitt,Citizens Bank Park,"82 degrees, cloudy","9 mph, Out to RF"
23075.0,6.0,atl,2015-05-17,201500551,0.0,mia,Dale Scott,CB Bucknor,Lance Barrett,Toby Basner,Marlins Park,"74 degrees, roof closed","0 mph, None"
39936.0,0.0,bos,2015-05-17,201500552,5.0,sea,Jerry Layne,Hunter Wendelstedt,Bob Davidson,Ryan Blakney,Safeco Field,"60 degrees, overcast","5 mph, L to R"
33195.0,7.0,cha,2015-05-17,201500553,3.0,oak,Chris Conroy,Angel Hernandez,Scott Barry,Ted Barrett,O.co Coliseum,"55 degrees, cloudy","13 mph, Out to RF"
32189.0,1.0,cle,2015-05-17,201500554,5.0,tex,Rob Drake,Joe West,Gabe Morales,David Rackley,Globe Life Park in Arlington,"76 degrees, partly cloudy","10 mph, R to L"
44990.0,0.0,col,2015-05-17,201500555,1.0,lan,Mike Muchlinski,Mike Winters,Mark Wegner,Marty Foster,Dodger Stadium,"66 degrees, cloudy","5 mph, L to R"
43654.0,1.0,det,2015-05-17,201500556,2.0,sln,Ron Kulpa,Brian Knight,Vic Carapazza,Larry Vanover,Busch Stadium,"80 degrees, partly cloudy","12 mph, Out to LF"
32422.0,1.0,mil,2015-05-17,201500557,5.0,nyn,Cory Blaser,Manny Gonzalez,Jeff Nelson,Laz Diaz,Citi Field,"79 degrees, partly cloudy","1 mph, Varies"
31251.0,0.0,nya,2015-05-17,201500558,6.0,kca,James Hoye,Bill Welke,John Tumpane,Chris Guccione,Kauffman Stadium,"74 degrees, partly cloudy","19 mph, R to L"
36289.0,3.0,pit,2015-05-17,201500559,0.0,chn,Jim Joyce,Marcus Pattillo,Chris Segal,Chad Fairchild,Wrigley Field,"77 degrees, cloudy","23 mph, Out to LF"
39209.0,9.0,sfn,2015-05-17,201500560,8.0,cin,Alfonso Marquez,Dan Bellino,Bruce Dreckman,Tom Hallion,Great American Ball Park,"79 degrees, cloudy","9 mph, R to L"
23708.0,11.0,tba,2015-05-17,201500561,3.0,min,Jordan Baker,Andy Fletcher,Jerry Meals,Paul Emmel,Target Field,"73 degrees, overcast","17 mph, R to L"
25307.0,2.0,tor,2015-05-17,201500562,4.0,hou,Jeff Kellogg,Brian O'Nora,Clint Fagan,Mark Ripperger,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
37032.0,10.0,was,2015-05-17,201500563,5.0,sdn,Tony Randazzo,Pat Hoberg,Gerry Davis,Phil Cuzzi,Petco Park,"66 degrees, partly cloudy","6 mph, L to R"
29306.0,6.0,ana,2015-05-18,201500564,10.0,tor,Sean Barber,Paul Schrieber,Jim Reynolds,Manny Gonzalez,Rogers Centre,"72 degrees, partly cloudy","7 mph, R to L"
17526.0,3.0,ari,2015-05-18,201500565,2.0,mia,Dan Bellino,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Marlins Park,"74 degrees, roof closed","0 mph, None"
17712.0,1.0,cle,2015-05-18,201500566,2.0,cha,Brian Knight,Dale Scott,Larry Vanover,Ron Kulpa,U.S. Cellular Field,"67 degrees, clear","19 mph, Out to LF"
26016.0,3.0,mil,2015-05-18,201500567,2.0,det,Tripp Gibson III,Brian Gorman,Mark Carlson,Mike DiMuro,Comerica Park,"80 degrees, cloudy","13 mph, R to L"
21724.0,2.0,oak,2015-05-18,201500568,1.0,hou,Andy Fletcher,Jerry Meals,Paul Emmel,Jordan Baker,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
24061.0,4.0,phi,2015-05-18,201500569,3.0,col,Hunter Wendelstedt,Bob Davidson,Ryan Blakney,Jerry Layne,Coors Field,"49 degrees, cloudy","4 mph, In from LF"
23338.0,1.0,sln,2015-05-18,201500570,2.0,nyn,Jim Wolf,Doug Eddings,Adrian Johnson,Bill Miller,Citi Field,"62 degrees, cloudy","12 mph, In from RF"
15062.0,3.0,ana,2015-05-19,201500571,2.0,tor,Paul Schrieber,Jim Reynolds,Manny Gonzalez,Sean Barber,Rogers Centre,"68 degrees, roof closed","0 mph, None"
16034.0,4.0,ari,2015-05-19,201500572,2.0,mia,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Dan Bellino,Marlins Park,"82 degrees, clear","15 mph, In from LF"
25917.0,3.0,chn,2015-05-19,201500573,4.0,sdn,Paul Nauert,Ed Hickox,Mike Estabrook,Dana DeMuth,Petco Park,"64 degrees, clear","7 mph, L to R"
29769.0,0.0,cin,2015-05-19,201500574,3.0,kca,Joe West,Gabe Morales,David Rackley,Rob Drake,Kauffman Stadium,"57 degrees, overcast","12 mph, In from LF"
15681.0,3.0,cle,2015-05-19,201500575,1.0,cha,Dale Scott,Larry Vanover,Ron Kulpa,Brian Knight,U.S. Cellular Field,"50 degrees, clear","11 mph, Out to RF"
41392.0,0.0,lan,2015-05-19,201500576,2.0,sfn,Angel Hernandez,Scott Barry,Ted Barrett,Chris Conroy,AT&T Park,"57 degrees, cloudy","13 mph, Out to CF"
26994.0,8.0,mil,2015-05-19,201500577,1.0,det,Brian Gorman,Mark Carlson,Mike DiMuro,Tripp Gibson III,Comerica Park,"53 degrees, cloudy","13 mph, In from CF"
22357.0,8.0,min,2015-05-19,201500578,5.0,pit,Jeff Kellogg,Brian O'Nora,Clint Fagan,Alan Porter,PNC Park,"72 degrees, partly cloudy","14 mph, Out to LF"
37355.0,6.0,nya,2015-05-19,201500579,8.0,was,Marvin Hudson,Chris Segal,Chad Fairchild,Jim Joyce,Nationals Park,"89 degrees, clear","6 mph, L to R"
17575.0,4.0,oak,2015-05-19,201500580,6.0,hou,Jerry Meals,Paul Emmel,Jordan Baker,Andy Fletcher,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
21249.0,5.0,phi,2015-05-19,201500581,6.0,col,Bob Davidson,Ryan Blakney,Jerry Layne,Hunter Wendelstedt,Coors Field,"46 degrees, overcast","4 mph, Out to LF"
19494.0,4.0,sea,2015-05-19,201500582,9.0,bal,John Hirschbeck,John Tumpane,Sam Holbrook,James Hoye,Oriole Park at Camden Yards,"80 degrees, partly cloudy","6 mph, Out to RF"
21157.0,10.0,sln,2015-05-19,201500583,2.0,nyn,Doug Eddings,Adrian Johnson,Bill Miller,Jim Wolf,Citi Field,"72 degrees, partly cloudy","13 mph, Out to LF"
20120.0,5.0,tba,2015-05-19,201500584,3.0,atl,Pat Hoberg,Will Little,Gerry Davis,Tony Randazzo,Turner Field,"80 degrees, cloudy","9 mph, L to R"
36580.0,3.0,tex,2015-05-19,201500585,4.0,bos,Mike Winters,Mark Wegner,Marty Foster,Mike Muchlinski,Fenway Park,"64 degrees, cloudy","9 mph, Out to CF"
16402.0,4.0,ana,2015-05-20,201500586,3.0,tor,Jim Reynolds,Manny Gonzalez,Sean Barber,Paul Schrieber,Rogers Centre,"68 degrees, roof closed","0 mph, None"
17158.0,6.0,ari,2015-05-20,201500587,1.0,mia,Tom Hallion,Alfonso Marquez,Dan Bellino,Bruce Dreckman,Marlins Park,"82 degrees, partly cloudy","13 mph, In from CF"
25028.0,3.0,chn,2015-05-20,201500588,2.0,sdn,Ed Hickox,Mike Estabrook,Dana DeMuth,Paul Nauert,Petco Park,"64 degrees, partly cloudy","6 mph, Varies"
30450.0,1.0,cin,2015-05-20,201500589,7.0,kca,Gabe Morales,David Rackley,Rob Drake,Joe West,Kauffman Stadium,"52 degrees, cloudy","9 mph, L to R"
15146.0,4.0,cle,2015-05-20,201500590,3.0,cha,Larry Vanover,Ron Kulpa,Brian Knight,Dale Scott,U.S. Cellular Field,"51 degrees, drizzle","8 mph, Out to RF"
41920.0,0.0,lan,2015-05-20,201500591,4.0,sfn,Scott Barry,Ted Barrett,Chris Conroy,Angel Hernandez,AT&T Park,"58 degrees, cloudy","7 mph, Out to CF"
27716.0,2.0,mil,2015-05-20,201500592,5.0,det,Mark Carlson,Mike DiMuro,Tripp Gibson III,Brian Gorman,Comerica Park,"56 degrees, partly cloudy","8 mph, In from RF"
21718.0,4.0,min,2015-05-20,201500593,3.0,pit,Brian O'Nora,Clint Fagan,Alan Porter,Jeff Kellogg,PNC Park,"54 degrees, partly cloudy","2 mph, Out to RF"
37648.0,2.0,nya,2015-05-20,201500594,3.0,was,Chris Segal,Chad Fairchild,Jim Joyce,Marvin Hudson,Nationals Park,"72 degrees, clear","10 mph, L to R"
21066.0,1.0,oak,2015-05-20,201500595,6.0,hou,Paul Emmel,Jordan Baker,Andy Fletcher,Jerry Meals,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
21714.0,4.0,phi,2015-05-20,201500596,2.0,col,Ryan Blakney,Jerry Layne,Hunter Wendelstedt,Bob Davidson,Coors Field,"40 degrees, rain","7 mph, R to L"
21710.0,4.0,sea,2015-05-20,201500597,2.0,bal,John Tumpane,Sam Holbrook,James Hoye,John Hirschbeck,Oriole Park at Camden Yards,"66 degrees, clear","4 mph, In from RF"
23726.0,9.0,sln,2015-05-20,201500598,0.0,nyn,Adrian Johnson,Bill Miller,Jim Wolf,Doug Eddings,Citi Field,"60 degrees, partly cloudy","23 mph, L to R"
24549.0,1.0,tba,2015-05-20,201500599,2.0,atl,Will Little,Gerry Davis,Tony Randazzo,Pat Hoberg,Turner Field,"84 degrees, partly cloudy","8 mph, L to R"
35726.0,2.0,tex,2015-05-20,201500600,1.0,bos,Mark Wegner,Marty Foster,Mike Muchlinski,Mike Winters,Fenway Park,"59 degrees, cloudy","14 mph, L to R"
19014.0,4.0,ana,2015-05-21,201500601,8.0,tor,Manny Gonzalez,Sean Barber,Paul Schrieber,Jim Reynolds,Rogers Centre,"68 degrees, roof closed","0 mph, None"
20692.0,7.0,ari,2015-05-21,201500602,6.0,mia,Alfonso Marquez,Dan Bellino,Bruce Dreckman,Tom Hallion,Marlins Park,"76 degrees, roof closed","0 mph, None"
